lsoa21cd,msoa21cd,ltla21cd,rgn21cd,lng,lat,population
E01002633,E02000530,E09000018,E12000007,-0.4024,51.4854,2178
E01002634,E02000530,E09000018,E12000007,-0.3945,51.4841,1772
E01002635,E02000535,E09000018,E12000007,-0.3941,51.4791,1992
E01002636,E02000535,E09000018,E12000007,-0.3902,51.4817,2129
E01002637,E02000530,E09000018,E12000007,-0.3947,51.4956,1924
E01002638,E02000530,E09000018,E12000007,-0.3879,51.4918,2214
E01002639,E02000537,E09000018,E12000007,-0.356,51.4754,1744
E01002640,E02000537,E09000018,E12000007,-0.3598,51.4737,2369
E01002641,E02000543,E09000018,E12000007,-0.3649,51.4721,2898
E01002643,E02000540,E09000018,E12000007,-0.3482,51.4727,2694
E01002645,E02000540,E09000018,E12000007,-0.3576,51.4669,2227
E01002646,E02000542,E09000018,E12000007,-0.3746,51.4646,2297
E01002647,E02000546,E09000018,E12000007,-0.3794,51.462,2175
E01002649,E02000543,E09000018,E12000007,-0.3651,51.4627,2073
E01002650,E02000546,E09000018,E12000007,-0.3826,51.461,2508
E01002651,E02000546,E09000018,E12000007,-0.3718,51.4613,1988
E01002652,E02000546,E09000018,E12000007,-0.3729,51.4593,1860
E01002653,E02000544,E09000018,E12000007,-0.3508,51.4649,1855
E01002654,E02000544,E09000018,E12000007,-0.3502,51.4617,1907
E01002655,E02000544,E09000018,E12000007,-0.357,51.462,1934
E01002656,E02000544,E09000018,E12000007,-0.3484,51.4584,1378
E01002657,E02000543,E09000018,E12000007,-0.3622,51.4594,1934
E01002658,E02000540,E09000018,E12000007,-0.3411,51.4708,1364
E01002659,E02000544,E09000018,E12000007,-0.3456,51.4676,1379
E01002660,E02000541,E09000018,E12000007,-0.3844,51.4697,2107
E01002661,E02000541,E09000018,E12000007,-0.3912,51.4721,2334
E01002662,E02000542,E09000018,E12000007,-0.3721,51.4703,2576
E01002663,E02000542,E09000018,E12000007,-0.3806,51.4684,2170
E01002665,E02000541,E09000018,E12000007,-0.3859,51.4647,1769
E01002666,E02000546,E09000018,E12000007,-0.3901,51.4656,1792
E01002667,E02000545,E09000018,E12000007,-0.3238,51.4686,2232
E01002668,E02000539,E09000018,E12000007,-0.3313,51.4698,2269
E01002669,E02000539,E09000018,E12000007,-0.3376,51.4687,1868
E01002670,E02000545,E09000018,E12000007,-0.3317,51.4631,1939
E01002671,E02000545,E09000018,E12000007,-0.328,51.4626,1865
E01002672,E02000545,E09000018,E12000007,-0.333,51.4581,1575
E01002673,E02000545,E09000018,E12000007,-0.3348,51.4586,1614
E01002674,E02000537,E09000018,E12000007,-0.3479,51.4787,2141
E01002675,E02000534,E09000018,E12000007,-0.3366,51.4799,2523
E01002676,E02000537,E09000018,E12000007,-0.3545,51.4817,1619
E01002677,E02000540,E09000018,E12000007,-0.3428,51.4747,2077
E01002678,E02000534,E09000018,E12000007,-0.3346,51.4848,1998
E01002679,E02000534,E09000018,E12000007,-0.3305,51.4816,1965
E01002680,E02000534,E09000018,E12000007,-0.343,51.4792,2102
E01002681,E02000539,E09000018,E12000007,-0.3278,51.4744,2371
E01002682,E02000539,E09000018,E12000007,-0.3247,51.4779,2413
E01002686,E02000531,E09000018,E12000007,-0.3181,51.4824,1841
E01002687,E02006792,E09000018,E12000007,-0.2713,51.49,1648
E01002689,E02000532,E09000018,E12000007,-0.2565,51.4896,1580
E01002690,E02000532,E09000018,E12000007,-0.263,51.4893,1437
E01002691,E02006792,E09000018,E12000007,-0.2813,51.4996,1643
E01002692,E02006792,E09000018,E12000007,-0.276,51.4919,2093
E01002693,E02006792,E09000018,E12000007,-0.2594,51.4925,1818
E01002694,E02000572,E09000019,E12000007,-0.1132,51.5359,1627
E01002695,E02000574,E09000019,E12000007,-0.1126,51.5339,1517
E01002696,E02000573,E09000019,E12000007,-0.1086,51.536,1793
E01002697,E02000572,E09000019,E12000007,-0.1155,51.5329,2274
E01002698,E02000570,E09000019,E12000007,-0.1099,51.5437,1983
E01002699,E02000570,E09000019,E12000007,-0.108,51.5411,1467
E01002700,E02000570,E09000019,E12000007,-0.1116,51.5395,1374
E01002701,E02000576,E09000019,E12000007,-0.0908,51.5265,1514
E01002702,E02000576,E09000019,E12000007,-0.0955,51.5281,3051
E01002703,E02000576,E09000019,E12000007,-0.0995,51.5261,2412
E01002704,E02000576,E09000019,E12000007,-0.0904,51.5237,2444
E01002706,E02000576,E09000019,E12000007,-0.0936,51.5243,2072
E01002707,E02000575,E09000019,E12000007,-0.1013,51.5297,1884
E01002708,E02000568,E09000019,E12000007,-0.1203,51.542,2162
E01002709,E02000572,E09000019,E12000007,-0.1199,51.5378,1721
E01002710,E02000572,E09000019,E12000007,-0.1185,51.5364,1621
E01002711,E02000574,E09000019,E12000007,-0.1198,51.5327,2179
E01002712,E02000568,E09000019,E12000007,-0.1155,51.5435,1436
E01002713,E02000568,E09000019,E12000007,-0.1163,51.5459,2871
E01002714,E02000570,E09000019,E12000007,-0.1153,51.5407,1566
E01002715,E02000572,E09000019,E12000007,-0.1185,51.5403,1719
E01002716,E02000567,E09000019,E12000007,-0.0868,51.5454,2234
E01002717,E02000569,E09000019,E12000007,-0.093,51.546,1213
E01002718,E02000567,E09000019,E12000007,-0.0868,51.543,1417
E01002719,E02000569,E09000019,E12000007,-0.097,51.5437,1524
E01002720,E02000569,E09000019,E12000007,-0.0922,51.5437,2023
E01002721,E02000567,E09000019,E12000007,-0.0877,51.5407,1500
E01002722,E02000571,E09000019,E12000007,-0.0911,51.5406,1446
E01002723,E02000575,E09000019,E12000007,-0.1027,51.5275,1719
E01002724,E02000575,E09000019,E12000007,-0.1053,51.5229,2007
E01002725,E02000575,E09000019,E12000007,-0.1058,51.5264,1340
E01002726,E02000575,E09000019,E12000007,-0.1106,51.527,1693
E01002727,E02000574,E09000019,E12000007,-0.1073,51.5296,1518
E01002728,E02000574,E09000019,E12000007,-0.1145,51.5307,1409
E01002729,E02000574,E09000019,E12000007,-0.1121,51.529,1801
E01002730,E02000560,E09000019,E12000007,-0.1144,51.5591,1790
E01002732,E02000558,E09000019,E12000007,-0.1099,51.5609,1825
E01002733,E02000560,E09000019,E12000007,-0.1203,51.5616,1421
E01002734,E02000558,E09000019,E12000007,-0.1098,51.5637,2411
E01002735,E02000556,E09000019,E12000007,-0.1098,51.5661,3022
E01002736,E02000558,E09000019,E12000007,-0.1134,51.5638,1467
E01002737,E02000558,E09000019,E12000007,-0.1162,51.5632,1945
E01002738,E02000562,E09000019,E12000007,-0.0966,51.5515,1857
E01002739,E02000566,E09000019,E12000007,-0.1058,51.5511,1804
E01002740,E02000566,E09000019,E12000007,-0.102,51.5482,2280
E01002741,E02000562,E09000019,E12000007,-0.0933,51.5587,1478
E01002742,E02000559,E09000019,E12000007,-0.0966,51.5593,2050
E01002743,E02000562,E09000019,E12000007,-0.0927,51.5563,1476
E01002744,E02000562,E09000019,E12000007,-0.0955,51.5547,1304
E01002745,E02000566,E09000019,E12000007,-0.1021,51.554,1434
E01002747,E02000559,E09000019,E12000007,-0.1013,51.5614,1591
E01002748,E02000559,E09000019,E12000007,-0.1051,51.5617,1619
E01002749,E02000559,E09000019,E12000007,-0.1003,51.5586,1534
E01002751,E02000558,E09000019,E12000007,-0.1114,51.5569,1764
E01002752,E02000562,E09000019,E12000007,-0.1004,51.5559,1613
E01002753,E02000555,E09000019,E12000007,-0.1277,51.567,1471
E01002754,E02000555,E09000019,E12000007,-0.1351,51.5693,1528
E01002755,E02000554,E09000019,E12000007,-0.1243,51.5728,1274
E01002756,E02000554,E09000019,E12000007,-0.1209,51.5729,1258
E01002757,E02000555,E09000019,E12000007,-0.131,51.5724,1446
E01002758,E02000554,E09000019,E12000007,-0.1275,51.5717,1734
E01002759,E02000555,E09000019,E12000007,-0.132,51.5695,1544
E01002760,E02000555,E09000019,E12000007,-0.1266,51.5688,1709
E01002762,E02000564,E09000019,E12000007,-0.1199,51.5517,1874
E01002763,E02000560,E09000019,E12000007,-0.1206,51.5555,1363
E01002764,E02000563,E09000019,E12000007,-0.1249,51.5506,1885
E01002765,E02000568,E09000019,E12000007,-0.1187,51.5481,3146
E01002766,E02000568,E09000019,E12000007,-0.1249,51.5476,2215
E01002767,E02000564,E09000019,E12000007,-0.1162,51.5538,2211
E01002768,E02000557,E09000019,E12000007,-0.1373,51.5586,1641
E01002769,E02000561,E09000019,E12000007,-0.1334,51.5597,1846
E01002770,E02000557,E09000019,E12000007,-0.1373,51.5671,1929
E01002771,E02000557,E09000019,E12000007,-0.138,51.5618,1572
E01002772,E02000555,E09000019,E12000007,-0.1311,51.5658,1917
E01002773,E02000557,E09000019,E12000007,-0.1384,51.5645,1644
E01002774,E02000557,E09000019,E12000007,-0.1316,51.5631,2144
E01002775,E02000567,E09000019,E12000007,-0.0941,51.5482,1369
E01002776,E02000567,E09000019,E12000007,-0.086,51.5479,1862
E01002777,E02000565,E09000019,E12000007,-0.0819,51.5494,1705
E01002778,E02000565,E09000019,E12000007,-0.0787,51.5477,1924
E01002779,E02000565,E09000019,E12000007,-0.0885,51.5522,1820
E01002780,E02000567,E09000019,E12000007,-0.0886,51.5501,1644
E01002781,E02000565,E09000019,E12000007,-0.093,51.5507,1706
E01002782,E02000565,E09000019,E12000007,-0.0816,51.5512,1372
E01002783,E02000563,E09000019,E12000007,-0.1284,51.5511,1678
E01002784,E02000563,E09000019,E12000007,-0.1318,51.5535,1788
E01002785,E02000561,E09000019,E12000007,-0.1262,51.5599,1840
E01002786,E02000563,E09000019,E12000007,-0.1233,51.5576,1987
E01002787,E02000563,E09000019,E12000007,-0.1254,51.5549,1456
E01002788,E02000561,E09000019,E12000007,-0.1288,51.5568,1792
E01002789,E02000561,E09000019,E12000007,-0.1341,51.5559,1859
E01002790,E02000569,E09000019,E12000007,-0.1053,51.5433,1448
E01002791,E02000569,E09000019,E12000007,-0.101,51.5435,1908
E01002792,E02000570,E09000019,E12000007,-0.1045,51.5404,1831
E01002793,E02000569,E09000019,E12000007,-0.0996,51.54,1855
E01002794,E02000573,E09000019,E12000007,-0.1041,51.5376,2133
E01002795,E02000566,E09000019,E12000007,-0.1071,51.5471,1931
E01002796,E02000566,E09000019,E12000007,-0.1104,51.5462,1100
E01002797,E02000571,E09000019,E12000007,-0.0944,51.5395,1853
E01002798,E02000571,E09000019,E12000007,-0.0917,51.5368,1943
E01002799,E02000571,E09000019,E12000007,-0.0967,51.538,1961
E01002800,E02000571,E09000019,E12000007,-0.0952,51.5349,1789
E01002801,E02000573,E09000019,E12000007,-0.1011,51.5352,1464
E01002802,E02000573,E09000019,E12000007,-0.0982,51.5341,1851
E01002804,E02000554,E09000019,E12000007,-0.1202,51.5689,1528
E01002805,E02000556,E09000019,E12000007,-0.1135,51.5689,1407
E01002806,E02000556,E09000019,E12000007,-0.1173,51.5682,1634
E01002807,E02000554,E09000019,E12000007,-0.1227,51.5656,1757
E01002808,E02000556,E09000019,E12000007,-0.1186,51.5649,1921
E01002809,E02000556,E09000019,E12000007,-0.126,51.5644,1679
E01002810,E02000556,E09000019,E12000007,-0.1234,51.5626,1805
E01002811,E02000554,E09000019,E12000007,-0.1184,51.572,1668
E01002812,E02000589,E09000020,E12000007,-0.1911,51.4963,1533
E01002813,E02000587,E09000020,E12000007,-0.195,51.4968,1480
E01002814,E02000591,E09000020,E12000007,-0.2027,51.4942,2440
E01002815,E02000587,E09000020,E12000007,-0.1969,51.495,1204
E01002816,E02000587,E09000020,E12000007,-0.1937,51.4992,1112
E01002817,E02000587,E09000020,E12000007,-0.1989,51.4972,1427
E01002818,E02000588,E09000020,E12000007,-0.1605,51.4986,1460
E01002819,E02000588,E09000020,E12000007,-0.1671,51.4974,1159
E01002821,E02000590,E09000020,E12000007,-0.1708,51.4947,1198
E01002823,E02000590,E09000020,E12000007,-0.1702,51.4919,1270
E01002824,E02000584,E09000020,E12000007,-0.1942,51.5048,1260
E01002825,E02000584,E09000020,E12000007,-0.1978,51.5042,1866
E01002826,E02000584,E09000020,E12000007,-0.1927,51.5036,1344
E01002827,E02000584,E09000020,E12000007,-0.1949,51.5075,1748
E01002828,E02000584,E09000020,E12000007,-0.1994,51.5074,1211
E01002829,E02000580,E09000020,E12000007,-0.2017,51.5173,1324
E01002830,E02000580,E09000020,E12000007,-0.2045,51.5181,1681
E01002831,E02000580,E09000020,E12000007,-0.2077,51.5163,1724
E01002832,E02000580,E09000020,E12000007,-0.2021,51.5151,1628
E01002833,E02000583,E09000020,E12000007,-0.2053,51.5144,1204
E01002834,E02000589,E09000020,E12000007,-0.1894,51.492,1319
E01002835,E02000592,E09000020,E12000007,-0.1805,51.4934,1570
E01002836,E02000592,E09000020,E12000007,-0.1839,51.4918,1353
E01002837,E02000592,E09000020,E12000007,-0.1807,51.4901,1088
E01002839,E02000589,E09000020,E12000007,-0.1884,51.4939,1580
E01002840,E02000597,E09000020,E12000007,-0.1773,51.482,1058
E01002841,E02000597,E09000020,E12000007,-0.1815,51.4794,1221
E01002842,E02000597,E09000020,E12000007,-0.179,51.481,1025
E01002843,E02000597,E09000020,E12000007,-0.1816,51.481,1318
E01002844,E02000595,E09000020,E12000007,-0.17,51.4845,1130
E01002845,E02000595,E09000020,E12000007,-0.174,51.4834,1207
E01002846,E02000593,E09000020,E12000007,-0.1949,51.489,1365
E01002847,E02000591,E09000020,E12000007,-0.1962,51.4911,1460
E01002848,E02000591,E09000020,E12000007,-0.1989,51.4917,1244
E01002849,E02000593,E09000020,E12000007,-0.1921,51.4899,1565
E01002850,E02000589,E09000020,E12000007,-0.1926,51.4936,1539
E01002851,E02000591,E09000020,E12000007,-0.1958,51.4931,1325
E01002852,E02000577,E09000020,E12000007,-0.2125,51.5253,2326
E01002853,E02000577,E09000020,E12000007,-0.2103,51.5224,1416
E01002854,E02000577,E09000020,E12000007,-0.2056,51.5235,1072
E01002855,E02000577,E09000020,E12000007,-0.2072,51.5209,1563
E01002856,E02000580,E09000020,E12000007,-0.2105,51.5199,1383
E01002857,E02000577,E09000020,E12000007,-0.2071,51.5247,1368
E01002858,E02000590,E09000020,E12000007,-0.1649,51.4924,1412
E01002859,E02000588,E09000020,E12000007,-0.16,51.4932,1275
E01002860,E02000588,E09000020,E12000007,-0.1644,51.4945,1139
E01002861,E02000590,E09000020,E12000007,-0.1638,51.4909,1311
E01002862,E02000590,E09000020,E12000007,-0.1677,51.4919,1142
E01002863,E02000588,E09000020,E12000007,-0.1591,51.4959,1145
E01002864,E02000585,E09000020,E12000007,-0.2058,51.4996,1486
E01002865,E02000587,E09000020,E12000007,-0.1975,51.5006,1481
E01002866,E02000585,E09000020,E12000007,-0.2121,51.501,1846
E01002867,E02000585,E09000020,E12000007,-0.2082,51.4981,1747
E01002868,E02000585,E09000020,E12000007,-0.2082,51.5043,1387
E01002869,E02000585,E09000020,E12000007,-0.214,51.504,1663
E01002870,E02000581,E09000020,E12000007,-0.2157,51.5106,1540
E01002871,E02000583,E09000020,E12000007,-0.2087,51.5078,1479
E01002872,E02000581,E09000020,E12000007,-0.2121,51.5095,1308
E01002873,E02000583,E09000020,E12000007,-0.2146,51.5067,1340
E01002874,E02000583,E09000020,E12000007,-0.2096,51.5144,1060
E01002875,E02000583,E09000020,E12000007,-0.2081,51.5111,1308
E01002876,E02000579,E09000020,E12000007,-0.2217,51.5185,1779
E01002877,E02000579,E09000020,E12000007,-0.2192,51.5143,2142
E01002878,E02000579,E09000020,E12000007,-0.2141,51.5171,1420
E01002879,E02000581,E09000020,E12000007,-0.2118,51.5151,1981
E01002880,E02000581,E09000020,E12000007,-0.2171,51.5143,1066
E01002881,E02000581,E09000020,E12000007,-0.2138,51.5127,1342
E01002882,E02000582,E09000020,E12000007,-0.2033,51.5124,1036
E01002883,E02000582,E09000020,E12000007,-0.2006,51.5099,1572
E01002884,E02000582,E09000020,E12000007,-0.197,51.5109,1423
E01002885,E02000582,E09000020,E12000007,-0.1939,51.5106,1349
E01002886,E02000582,E09000020,E12000007,-0.1981,51.5134,1325
E01002887,E02000586,E09000020,E12000007,-0.1837,51.4964,1273
E01002888,E02000589,E09000020,E12000007,-0.1867,51.4959,1697
E01002889,E02000586,E09000020,E12000007,-0.1893,51.5008,1702
E01002890,E02000586,E09000020,E12000007,-0.1872,51.4988,1362
E01002891,E02000586,E09000020,E12000007,-0.1829,51.5003,1197
E01002892,E02000586,E09000020,E12000007,-0.1812,51.4976,1369
E01002893,E02000593,E09000020,E12000007,-0.1889,51.4863,1567
E01002894,E02000593,E09000020,E12000007,-0.1904,51.4886,1401
E01002896,E02000596,E09000020,E12000007,-0.1863,51.4868,1599
E01002897,E02000596,E09000020,E12000007,-0.1869,51.4836,1548
E01002898,E02000593,E09000020,E12000007,-0.1876,51.4901,1726
E01002899,E02000594,E09000020,E12000007,-0.1669,51.4863,1283
E01002900,E02000594,E09000020,E12000007,-0.1611,51.4848,1742
E01002901,E02000594,E09000020,E12000007,-0.1607,51.4867,1118
E01002902,E02000594,E09000020,E12000007,-0.1572,51.4907,1205
E01002903,E02000594,E09000020,E12000007,-0.1636,51.4879,1342
E01002904,E02000578,E09000020,E12000007,-0.2234,51.524,1253
E01002905,E02000578,E09000020,E12000007,-0.2147,51.5225,1635
E01002906,E02000578,E09000020,E12000007,-0.2199,51.5225,1723
E01002907,E02000578,E09000020,E12000007,-0.2256,51.5233,1234
E01002908,E02000579,E09000020,E12000007,-0.2248,51.5209,1417
E01002909,E02000579,E09000020,E12000007,-0.2143,51.5193,2165
E01002910,E02000595,E09000020,E12000007,-0.1755,51.4876,1414
E01002911,E02000595,E09000020,E12000007,-0.1776,51.4855,1317
E01002912,E02000596,E09000020,E12000007,-0.1812,51.4845,1536
E01002913,E02000597,E09000020,E12000007,-0.1836,51.482,1736
E01002914,E02000595,E09000020,E12000007,-0.1686,51.4894,1220
E01002915,E02000611,E09000021,E12000007,-0.273,51.3849,1442
E01002916,E02000611,E09000021,E12000007,-0.282,51.3858,1477
E01002917,E02000611,E09000021,E12000007,-0.2773,51.3876,1399
E01002918,E02000614,E09000021,E12000007,-0.2723,51.3815,1775
E01002919,E02000614,E09000021,E12000007,-0.2786,51.3801,2130
E01002920,E02000611,E09000021,E12000007,-0.2772,51.3922,1570
E01002921,E02000608,E09000021,E12000007,-0.2967,51.3937,1680
E01002922,E02000607,E09000021,E12000007,-0.2908,51.3937,1630
E01002923,E02000610,E09000021,E12000007,-0.2957,51.391,1710
E01002924,E02000611,E09000021,E12000007,-0.286,51.3908,1562
E01002925,E02000610,E09000021,E12000007,-0.2932,51.3884,1589
E01002926,E02000607,E09000021,E12000007,-0.2816,51.3968,1648
E01002927,E02000605,E09000021,E12000007,-0.2696,51.3994,1688
E01002928,E02000605,E09000021,E12000007,-0.2639,51.3997,1895
E01002929,E02000604,E09000021,E12000007,-0.254,51.4056,1704
E01002930,E02000604,E09000021,E12000007,-0.2581,51.4011,1885
E01002931,E02000604,E09000021,E12000007,-0.2505,51.4013,1982
E01002932,E02000603,E09000021,E12000007,-0.274,51.4018,2080
E01002933,E02000601,E09000021,E12000007,-0.294,51.4165,2045
E01002934,E02000601,E09000021,E12000007,-0.2968,51.4197,1865
E01002935,E02000600,E09000021,E12000007,-0.2866,51.4151,1948
E01002937,E02000601,E09000021,E12000007,-0.2925,51.4148,1810
E01002938,E02000600,E09000021,E12000007,-0.2906,51.4192,1967
E01002939,E02000615,E09000021,E12000007,-0.2987,51.3676,1654
E01002940,E02000617,E09000021,E12000007,-0.3064,51.3648,1682
E01002941,E02000615,E09000021,E12000007,-0.3097,51.3688,1609
E01002942,E02000615,E09000021,E12000007,-0.3023,51.3673,1396
E01002943,E02000617,E09000021,E12000007,-0.3133,51.3657,1443
E01002944,E02000616,E09000021,E12000007,-0.2892,51.366,1358
E01002945,E02000616,E09000021,E12000007,-0.293,51.3626,1541
E01002946,E02000616,E09000021,E12000007,-0.2902,51.3601,1485
E01002947,E02000616,E09000021,E12000007,-0.299,51.3619,1679
E01002948,E02000617,E09000021,E12000007,-0.3137,51.3574,2202
E01002949,E02000617,E09000021,E12000007,-0.3102,51.3614,1816
E01002950,E02000617,E09000021,E12000007,-0.3033,51.3574,1634
E01002951,E02000600,E09000021,E12000007,-0.2822,51.4188,1510
E01002952,E02000599,E09000021,E12000007,-0.2697,51.4185,1370
E01002953,E02000599,E09000021,E12000007,-0.2541,51.4157,1395
E01002954,E02000600,E09000021,E12000007,-0.281,51.4144,1388
E01002955,E02000599,E09000021,E12000007,-0.2581,51.4334,1494
E01002956,E02000599,E09000021,E12000007,-0.2619,51.4286,1426
E01002957,E02000600,E09000021,E12000007,-0.2785,51.4212,1668
E01002958,E02000605,E09000021,E12000007,-0.2657,51.4043,1750
E01002959,E02000599,E09000021,E12000007,-0.2675,51.4124,1375
E01002960,E02000603,E09000021,E12000007,-0.2767,51.4106,1614
E01002961,E02000605,E09000021,E12000007,-0.2639,51.409,1767
E01002962,E02000603,E09000021,E12000007,-0.271,51.4076,1612
E01002963,E02000604,E09000021,E12000007,-0.26,51.4052,1813
E01002964,E02000602,E09000021,E12000007,-0.2978,51.4059,2603
E01002965,E02000606,E09000021,E12000007,-0.305,51.4023,2547
